Ins1	Rot1	Ins2	Rot2	Ins3	Rot3	X	Y	Z
0	-90	0	90	120	-90	-0.011423701626458893	-0.6863309035867236	78.77346151159479
0	-90	0	90	120	-45	1.6204102314402207	-3.510852771975804	87.97426661873439
0	-90	0	90	120	0	4.332399281336863	-3.112082897495571	95.35444036769802
0	-90	0	90	120	45	5.0485997157156985	-0.08051257031445891	101.64203311912132
0	-90	0	90	120	90	2.6443235476191655	2.5754913749105137	106.93214284859953
0	-90	0	90	160	-90	0.9914256151844751	-1.28168317955573	119.40761351932385
0	-90	0	90	160	-45	2.575612381788993	-4.23366877830634	128.84828317818813
0	-90	0	90	160	0	5.2628942684788615	-3.8389781609867217	136.346232081703
0	-90	0	90	160	45	5.894647147653488	-0.7185431273092684	142.6519927825029
0	-90	0	90	160	90	3.3081845294589707	2.043186716602457	147.91814219366628
0	-90	40	-90	0	-90	1.7773861022892685	0.21818442693532436	126.75045620487055
0	-90	40	-90	0	-45	0.5293911445035582	-1.255461011212331	109.65836406878216
0	-90	40	-90	0	0	-0.47993248179856285	-2.436748821112705	95.87907421996965
0	-90	40	-90	0	45	-1.2921061272751797	-3.3795515057142964	84.78524411136932
0	-90	40	-90	0	90	-1.9435463569898885	-4.130149089388012	75.86336486484684
0	-90	40	-90	40	-90	-2.495722599281202	-4.788278310975477	68.68512760433914
0	-90	40	-90	40	-45	-2.09848752866138	-5.27563504517235	62.96843615081689
0	-90	40	-90	40	0	-1.374235706450415	-4.938988189426362	58.5259917120865
0	-90	40	-90	40	45	-1.203455423020003	-3.9397581695815944	55.06730710560889
0	-90	40	-90	40	90	-1.908343172536127	-3.0972650391756247	52.266917968715205
0	-90	40	-90	80	-90	-4.445156860437569	-7.869169772090252	57.173264268910366
0	-90	40	-90	80	-45	-4.015598271442194	-11.563203165525525	61.07195413959124
0	-90	40	-90	80	0	-2.6841799187838244	-12.822681835995187	64.91590909777942
0	-90	40	-90	80	45	-2.5952690805432344	-12.146945309544506	69.56014893752955
0	-90	40	-90	80	90	-4.989247326661371	-10.897719310068371	72.37678607483639
0	-90	40	-90	120	-90	-8.628842386627552	-17.55200970760181	80.26584841143956
0	-90	40	-90	120	-45	-8.318976345509563	-22.67255694833323	86.55339848111835
0	-90	40	-90	120	0	-6.625515726639538	-24.189312702602773	92.71090294536519
0	-90	40	-90	120	45	-6.866887878603143	-22.808405773821768	98.56358212469576
0	-90	40	-90	120	90	-10.221867224898801	-21.498766183794448	102.88726024457627
0	-90	40	-90	160	-90	-13.997267304671595	-28.41678636343514	112.17880861407083
0	-90	40	-90	160	-45	-13.800583760430529	-33.76401264917791	119.66143650729624
0	-90	40	-90	160	0	-12.157489615212999	-35.379047324099126	126.63831964622248
0	-90	40	-90	160	45	-12.475159480269355	-34.0477711252154	133.01822777662255
0	-90	40	-90	160	90	-15.902283622405811	-32.83561662608525	137.88696970996008
0	-90	40	-45	0	-90	-12.079844423079827	-27.63136587318786	118.45321197837552
0	-90	40	-45	0	-45	-9.018702380571046	-23.456872336312358	102.83624871265839
0	-90	40	-45	0	0	-6.571655557538504	-20.112307511349314	90.29788990520315
0	-90	40	-45	0	45	-4.617172784541955	-17.43450852032764	80.23869427096716
0	-90	40	-45	0	90	-3.056580427317016	-15.291383981978054	72.17323028731532
0	-90	40	-45	40	-90	-2.614593922155264	-13.68362912374573	65.74786987120126
0	-90	40	-45	40	-45	-1.4210716142196036	-12.347346620528514	60.556933471395105
0	-90	40	-45	40	0	-0.058769063745799155	-10.55439459609683	56.528114255820654
0	-90	40	-45	40	45	0.624707907664376	-8.402586256877552	53.46198002040952
0	-90	40	-45	40	90	0.335194044015569	-6.645938834107072	51.05922196692005
0	-90	40	-45	80	-90	0.7979047940769871	-10.559632055813823	56.32176112568621
0	-90	40	-45	80	-45	3.5732742344854502	-13.514007678750412	60.070786256746686
0	-90	40	-45	80	0	6.995167913931233	-13.77016834670827	63.3560639325928
0	-90	40	-45	80	45	8.950787464619035	-12.558858310036982	67.70613998154698
0	-90	40	-45	80	90	7.9287335705414606	-11.104062338520786	71.15078381542371
0	-90	40	-45	120	-90	8.210979925540009	-17.508330024384335	79.8015946999681
0	-90	40	-45	120	-45	11.494543221268529	-22.28918020974418	85.7186142736591
0	-90	40	-45	120	0	15.690716463275903	-23.423922973237108	91.00365688755129
0	-90	40	-45	120	45	17.674861773690584	-21.776199561753526	96.55300789372205
0	-90	40	-45	120	90	16.14578176168294	-20.431840619635754	101.67445615195022
0	-90	40	-45	160	-90	16.20881813589213	-27.248660739300043	111.73284007174173
0	-90	40	-45	160	-45	19.300186446433287	-32.3526034398015	118.80068550543297
0	-90	40	-45	160	0	23.34669539758837	-33.680868453212035	124.89145654573127
0	-90	40	-45	160	45	25.152979176926706	-32.18155055391125	131.01396155941484
0	-90	40	-45	160	90	23.513944197745776	-30.993569732582777	136.70285306813878
0	-90	40	0	0	-90	20.21206445832214	-24.804944646457376	117.50953028192262
0	-90	40	0	0	-45	17.56187578555398	-19.845308477114404	102.08277141200843
0	-90	40	0	0	0	15.436739734315584	-15.87500056659634	89.695780034623
0	-90	40	0	0	45	13.733602049997378	-12.69850668260294	79.75739299707178
0	-90	40	0	0	90	12.369158864358493	-10.157796460731651	71.78848001582102
0	-90	40	0	40	-90	10.134586588673441	-8.920351051700488	65.66603514579612
0	-90	40	0	40	-45	9.154700200540915	-7.87235693845797	60.53276477477182
0	-90	40	0	40	0	8.77301736463686	-6.294297052738715	56.392102414285304
0	-90	40	0	40	45	8.067885559655487	-4.304961822569536	53.21238166493796
0	-90	40	0	40	90	6.678974750073596	-2.681139125105793	50.82095671837817
0	-90	40	0	80	-90	7.613307680896953	-4.393494450312705	56.680568405416935
0	-90	40	0	80	-45	10.685694045298945	-5.646598637302615	60.60147446608909
0	-90	40	0	80	0	14.290537785737241	-4.511218041358358	63.4537094445804
0	-90	40	0	80	45	16.45716403525394	-1.7830731064631316	67.01335244519751
0	-90	40	0	80	90	15.654687002580259	0.7601885202751699	70.15164110012526
0	-90	40	0	120	-90	17.70080509494084	-2.320857442413667	79.89608487763891
0	-90	40	0	120	-45	22.233354803662575	-4.640289855013083	86.28161058797667
0	-90	40	0	120	0	27.32511831459756	-3.713927271757306	90.97621300937188
0	-90	40	0	120	45	30.034664110781755	-0.19266086586866393	95.46913102742661
0	-90	40	0	120	90	29.225463202419963	2.7617483018744444	100.20851812981361
0	-90	40	0	160	-90	31.29340696472565	-0.7198932185734641	111.58785582867212
0	-90	40	0	160	-45	35.78546985495784	-3.361115059170181	119.19434424944188
0	-90	40	0	160	0	40.803326020949775	-2.669658569835435	124.69390550947759
0	-90	40	0	160	45	43.41183935229154	0.6553877563360908	129.80183279451353
0	-90	40	0	160	90	42.57305780585859	3.450023267402435	135.13514147037606
0	-90	40	45	0	-90	34.774539541563215	4.112839413734226	116.46535686172851
0	-90	40	45	0	-45	28.49022061767966	4.641673920462652	101.38352640062402
0	-90	40	45	0	0	23.441124120695207	5.0629387098012115	89.22414753000014
0	-90	40	45	0	45	19.39165611326	5.398249305354839	79.43652897079289
0	-90	40	45	0	90	16.147327984406	5.665081793947322	71.56804166063037
0	-90	40	45	40	-90	12.813011463140123	4.455515117996443	65.6963817153192
0	-90	40	45	40	-45	10.94224798314395	3.511147055258216	60.737619888691526
0	-90	40	45	40	0	9.832578926047173	3.4833298093981004	56.58501791315565
0	-90	40	45	40	45	8.530242886186372	4.194985634760137	53.253364021492644
0	-90	40	45	40	90	6.657917831345356	4.80437220012347	50.71342620316127
0	-90	40	45	80	-90	5.942734768027706	4.685051427141504	56.99145718076182
0	-90	40	45	80	-45	7.748354840787795	4.640400219163256	61.45568594225707
0	-90	40	45	80	0	10.324037655156875	6.6798119091188095	64.41588423840028
0	-90	40	45	80	45	11.429301861288591	10.371681153516592	67.45942786204715
0	-90	40	45	80	90	9.768634712614398	13.573906117102501	69.76701562599912
0	-90	40	45	120	-90	9.797129789312502	13.792979486915616	80.09813667451527
0	-90	40	45	120	-45	12.890334630098888	13.952763740447663	87.43240348752167
0	-90	40	45	120	0	16.822334692471614	16.762017252495333	92.40156323110996
0	-90	40	45	120	45	18.41981107402821	21.770518763784548	96.10823882265113
0	-90	40	45	120	90	16.58467133566368	26.019280714289046	99.68426730590593
0	-90	40	45	160	-90	16.694266426260526	26.090326270265418	111.75667437622914
0	-90	40	45	160	-45	19.824221840756493	26.075244456987157	120.38069174773334
0	-90	40	45	160	0	23.757259730935242	28.694613398014557	126.15699732822151
0	-90	40	45	160	45	25.33405029544506	33.54442400005254	130.4630134520672
0	-90	40	45	160	90	23.504632872052643	37.69264164188668	134.6130714643174
0	-90	40	90	0	-90	17.972154800854533	31.712425516363954	116.25938897183698
0	-90	40	90	0	-45	13.497631270854196	26.85222801073801	101.35937932129619
0	-90	40	90	0	0	9.897188291678326	22.92675646769794	89.29686757962023
0	-90	40	90	0	45	7.0087532308882885	19.768296890274872	79.55440101261638
0	-90	40	90	0	90	4.695532584659626	17.23291326489419	71.70083851059178
0	-90	40	90	40	-90	2.8349986936029348	13.772144916108854	65.7977536963064
0	-90	40	90	40	-45	2.1762194537598654	11.023970911192015	60.96781028023786
0	-90	40	90	40	0	2.052395631340133	9.540252446971856	56.916344392098395
0	-90	40	90	40	45	1.537795696018157	9.076836211679598	53.53917819551531
0	-90	40	90	40	90	0.2830152126814842	8.739176672840111	50.83178057033512
0	-90	40	90	80	-90	-2.6856729760438203	7.977416559099327	56.959569617177124
0	-90	40	90	80	-45	-2.6249565358372564	7.477337875998987	61.82560011672836
0	-90	40	90	80	0	-1.3900177239499556	9.173395876747762	65.33250261157677
0	-90	40	90	80	45	-1.5808668988273658	12.58619587345711	68.65761530295856
0	-90	40	90	80	90	-4.159594335989305	15.46143829778571	70.38546953935013
0	-90	40	90	120	-90	-8.036475956184352	15.540435678821817	80.23424228689962
0	-90	40	90	120	-45	-7.93536328409435	15.7137337029177	88.0930579269386
0	-90	40	90	120	0	-6.309467759613531	18.60261802972709	93.95327973024581
0	-90	40	90	120	45	-6.525948343846411	23.601124741093376	97.88635603360365
0	-90	40	90	120	90	-9.840541675824076	27.69779864302418	100.62242551649622
0	-90	40	90	160	-90	-13.80978782198334	27.78691278354077	112.08756156824077
0	-90	40	90	160	-45	-13.766768556999581	27.92136139643011	121.23949197304435
0	-90	40	90	160	0	-12.138301474722857	30.722545529904153	127.8977940435478
0	-90	40	90	160	45	-12.346377713708417	35.637314272440385	132.37598455419538
0	-90	40	90	160	90	-15.675042240313148	39.689476513738065	135.6386578755559
0	-90	80	-90	0	-90	-13.610613054149656	30.685345271199324	126.18362054941515
0	-90	80	-90	0	-45	-11.870068288274258	23.264751750034296	117.99820843047719
0	-90	80	-90	0	0	-10.43637752141323	17.235886440926986	111.04988428133484
0	-90	80	-90	0	45	-9.27061593663397	12.376724448109222	105.23490945352947
0	-90	80	-90	0	90	-8.329675641241653	8.477943144514384	100.41898402637477
0	-90	80	-90	40	-90	-9.332427837188218	1.8183114442537898	96.46238758212736
0	-90	80	-90	40	-45	-6.300813647733431	-3.303961728337791	93.20001430553472
0	-90	80	-90	40	0	-2.053061452585208	-4.050816111174104	90.7296203459357
0	-90	80	-90	40	45	-0.4983678890675858	-1.3242001461830881	88.92931230877502
0	-90	80	-90	40	90	-3.053869324565268	1.0478875020112048	87.41029527543743
0	-90	80	-90	80	-90	-3.908596047918872	-1.6844838161822047	85.86846500575186
0	-90	80	-90	80	-45	-2.6246760056428546	-3.7766778813324473	84.67082052527586
0	-90	80	-90	80	0	-0.6376380049868509	-3.742436688197519	83.93214854302128
0	-90	80	-90	80	45	0.009061791021434118	-1.9946254373132437	83.50454251765517
0	-90	80	-90	80	90	-1.452000947827738	-0.4900584338493623	83.10592617733288
0	-90	80	-90	120	-90	-4.073695581243916	-5.790893520411801	89.90539988326381
0	-90	80	-90	120	-45	-3.713322096808726	-9.898692786542277	95.281768753306
0	-90	80	-90	120	0	-2.529697219997588	-11.6664148240311	100.3720175260024
0	-90	80	-90	120	45	-2.4856377143123503	-11.268709999240063	105.97043579223518
0	-90	80	-90	120	90	-4.902865344008321	-10.208937527006661	109.51254845718694
0	-90	80	-90	160	-90	-8.549650648471012	-16.992521255056694	117.92392133415547
0	-90	80	-90	160	-45	-8.25253343521802	-22.21754627423123	124.66237169938043
0	-90	80	-90	160	0	-6.577209701819683	-23.82782402399017	131.19993906566683
0	-90	80	-90	160	45	-6.834944440504252	-22.526251408850772	137.3604473497624
0	-90	80	-90	160	90	-10.200302554600798	-21.276440419970374	141.91485445788084
0	-90	80	-45	0	-90	-7.554159096415301	-18.456933143724456	130.02984984679648
0	-90	80	-45	0	-45	-5.409642543662496	-16.138544603966203	120.24547837163377
0	-90	80	-45	0	0	-3.689247365269667	-14.264615231049703	112.28767742142104
0	-90	80	-45	0	45	-2.313829030875552	-12.75878341874246	105.85324613674774
0	-90	80	-45	0	90	-1.215536214940531	-11.551692643397955	100.66780230551313
0	-90	80	-45	40	-90	-2.0893516759535102	-14.075631581517657	96.04377944746814
0	-90	80	-45	40	-45	1.0354148262088128	-15.892152285167406	92.19318293809442
0	-90	80	-45	40	0	5.347498621582305	-14.046720588228848	89.57404587936638
0	-90	80	-45	40	45	6.950569409819154	-9.315123134030205	88.0918014910046
0	-90	80	-45	40	90	4.467440432985187	-5.342746754480174	87.1425693665914
0	-90	80	-45	80	-90	2.888907199332652	-6.753975496067054	85.73140882872558
0	-90	80	-45	80	-45	3.5790203903342386	-7.7891634408146	84.31887989220307
0	-90	80	-45	80	0	5.093073737381129	-6.910977318149293	83.36765008496934
0	-90	80	-45	80	45	5.373872501477788	-4.510746301477418	82.97754894965318
0	-90	80	-45	80	90	3.6434283183068885	-2.4878408531846286	82.86091146170499
0	-90	80	-45	120	-90	3.4239689025321303	-7.238207873804837	89.89176036760014
0	-90	80	-45	120	-45	5.6397637979200255	-10.875696557154418	94.90361027370709
0	-90	80	-45	120	0	8.576576816767293	-11.864989605572896	99.23896806649438
0	-90	80	-45	120	45	10.28028538198628	-11.101975621121369	104.4876813867677
0	-90	80	-45	120	90	9.01543941031969	-9.91801227172598	108.55202418220698
0	-90	80	-45	160	-90	9.034391081707483	-16.53642449966906	117.64541019871764
0	-90	80	-45	160	-45	12.129205665973856	-21.523956902059897	123.97577246646067
0	-90	80	-45	160	0	16.202610214677897	-22.84262594802245	129.61779005362484
0	-90	80	-45	160	45	18.10732635845548	-21.32863265156586	135.44860401686282
0	-90	80	-45	160	90	16.501642376424773	-20.06565773762658	140.7728421372135
0	-90	80	0	0	-90	14.659121373604208	-16.13072955249923	129.14853106868745
0	-90	80	0	0	-45	13.136694077582206	-12.923942306779642	119.55600467291195
0	-90	80	0	0	0	11.901845690925448	-10.342550125596151	111.74432179608138
0	-90	80	0	0	45	10.906917784972501	-8.273136343799539	105.42319767326276
0	-90	80	0	0	90	10.107721699296999	-6.616829180935713	100.32652050967972
0	-90	80	0	40	-90	7.717574572158394	-8.797027190624366	96.2930851478365
0	-90	80	0	40	-45	9.60229829486526	-10.332259389962239	92.45120923579223
0	-90	80	0	40	0	12.947887055863527	-8.223550567036423	89.40410866279275
0	-90	80	0	40	45	13.775620395303202	-3.2786291809079247	87.48004241901377
0	-90	80	0	40	90	10.695942991532593	0.8212824511839827	86.48511287703255
0	-90	80	0	80	-90	8.303923334396499	-1.1329595895931193	85.66778977918614
0	-90	80	0	80	-45	8.295723666163912	-2.6276938917950226	84.42074633740047
0	-90	80	0	80	0	9.234811766201936	-2.09898613753343	83.25920136576336
0	-90	80	0	80	45	9.046527127054887	0.03310471242040558	82.5976058459996
0	-90	80	0	80	90	6.963278139018259	1.831185263544169	82.43640595721472
0	-90	80	0	120	-90	7.858781227355497	-0.7606980155790526	90.12946296266752
0	-90	80	0	120	-45	10.868059956387166	-2.7587644136498994	95.37763749639504
0	-90	80	0	120	0	14.421244787922358	-2.2247025800704514	99.18485721803395
0	-90	80	0	120	45	16.66099108191744	0.015272895840569234	103.69957017207771
0	-90	80	0	120	90	15.840217889002338	2.221850074111701	107.48406115393918
0	-90	80	0	160	-90	17.810765310880416	-1.1483707210950969	117.69775435209097
0	-90	80	0	160	-45	22.30599833875664	-3.715348094283624	124.50116146062473
0	-90	80	0	160	0	27.393013968882798	-2.9947956259913817	129.55265759924205
0	-90	80	0	160	45	30.11359476351004	0.37515754452767025	134.3283608473077
0	-90	80	0	160	90	29.300513613558692	3.221290989700766	139.27692914171277
0	-90	80	45	0	-90	24.246080014583153	3.9428971360080016	128.17822049671426
0	-90	80	45	0	-45	20.088322717684093	4.511875648441915	118.91518725172908
0	-90	80	45	0	0	16.723260032852334	4.961877992813049	111.31431884816621
0	-90	80	45	0	45	14.016596252639122	5.318527068006222	105.13024964453147
0	-90	80	45	0	90	11.845643012750408	5.601683116614218	100.12397936887413
0	-90	80	45	40	-90	8.393485433476402	2.3351701657788424	96.68420826878621
0	-90	80	45	40	-45	9.396082389299089	-0.11911607144753056	93.24856522268695
0	-90	80	45	40	0	12.03979739857811	1.2715774013630299	90.11991832684097
0	-90	80	45	40	45	12.282421076582487	5.699044370352763	87.69406185834627
0	-90	80	45	40	90	8.71613778229946	9.374928003510137	86.16989331654952
0	-90	80	45	80	-90	6.370809328181608	6.440312242391567	85.7207467020269
0	-90	80	45	80	-45	6.398851611408251	4.119707617722549	84.8256988692434
0	-90	80	45	80	0	7.356840766591038	3.9704225323053595	83.69148161357364
0	-90	80	45	80	45	7.151469892147889	5.572205765437895	82.75034212645572
0	-90	80	45	80	90	5.037854654868061	6.942127412651882	82.27069305264426
0	-90	80	45	120	-90	4.6663516846639155	6.439789779197526	90.35748268682204
0	-90	80	45	120	-45	6.732664786164112	6.0513085831794795	96.19040132555152
0	-90	80	45	120	0	9.508760827784027	7.791545920705081	100.14624926795703
0	-90	80	45	120	45	10.848701412022477	11.254915256379075	104.18787391650045
0	-90	80	45	120	90	9.323764049780882	14.297638885052026	107.16998190425267
0	-90	80	45	160	-90	9.423700471249038	14.360206719481628	117.94980463708897
0	-90	80	45	160	-45	12.584747422366867	14.39821338507884	125.67653783002804
0	-90	80	45	160	0	16.58234258458889	17.11177903512657	130.99363208102625
0	-90	80	45	160	45	18.24361221592521	22.052393622887628	134.98565921354898
