Ins1	Rot1	Ins2	Rot2	Ins3	Rot3	X	Y	Z
0	-90	0	0	120	45	3.9158804239686487	-0.21179847602728552	101.5541727202655
0	-90	0	0	120	90	1.9943552845434247	1.906847341928076	106.74051310047346
0	-90	0	0	160	-90	0.718944772705242	-1.269050229065165	119.14175424607204
0	-90	0	0	160	-45	2.021076073781967	-3.6847654872142552	128.69142096101075
0	-90	0	0	160	0	4.191144141434156	-3.3979919194600177	136.2982047933489
0	-90	0	0	160	45	4.700849039361401	-0.9030501569214593	142.59137034890304
0	-90	0	0	160	90	2.6187163735802126	1.3229140480922177	147.7594423974338
0	-90	0	0	200	-90	1.1672441598642924	-1.8204492984026048	160.17282646199376
0	-90	0	0	200	-45	2.3936258838328213	-4.1599505334728075	169.70424272841797
0	-90	0	0	200	0	4.528868356348944	-3.7374308662297646	177.23431753968902
0	-90	0	0	200	45	4.967892228263202	-1.0892614998917765	183.3852317227002
0	-90	0	0	200	90	2.761262509854522	1.248179980121062	188.3919180529849
0	-90	0	45	0	-90	-0.9999999996886693	-4.141001844873241e-10	0.6683981984217897
0	-90	0	45	0	-45	-0.9999999997509353	-3.3128014758985927e-10	0.7347185587374319
0	-90	0	45	0	0	-0.9999999998007483	-2.650241180718874e-10	0.7877748469899455
0	-90	0	45	0	45	-0.9999999998405986	-2.1201929445750993e-10	0.8302198775919565
0	-90	0	45	0	90	-0.9999999998724789	-1.6961543556600794e-10	0.8641759020735652
0	-90	0	45	40	-90	-1.451527007954438	-1.3702140631635475	8.977995937496726
0	-90	0	45	40	-45	-0.5741620703828505	-2.422131264236162	15.401414637155213
0	-90	0	45	40	0	0.7436049528788693	-2.1568999182016366	20.61505408334976
0	-90	0	45	40	45	1.2569343346390842	-0.89070740190786	25.255259494091796
0	-90	0	45	40	90	0.3894404847413494	0.25625510556517384	28.83322934685323
0	-90	0	45	80	-90	-0.9858983926012453	-1.824980810232053	39.983985890781526
0	-90	0	45	80	-45	0.209552191232785	-3.450147822845211	48.559664390536746
0	-90	0	45	80	0	2.301058095085592	-2.678266278448833	55.54889503747786
0	-90	0	45	80	45	2.8590740101677947	0.06303915142893235	61.47805587974301
0	-90	0	45	80	90	0.9795907531423624	2.4073599286517444	66.36601693039962
0	-90	0	45	120	-90	-0.20963059095155678	-0.576091531817442	78.47238032908281
0	-90	0	45	120	-45	1.1312939559506592	-2.8930064593343414	87.80257228303182
0	-90	0	45	120	0	3.327447030831258	-2.616233941139905	95.2911354074763
0	-90	0	45	120	45	3.915881221302377	-0.21179957866998755	101.55417265802693
0	-90	0	45	120	90	1.9943570666493227	1.906844391452109	106.74051300229539
0	-90	0	45	160	-90	0.7189443509858644	-1.269050971246946	119.14175421263845
0	-90	0	45	160	-45	2.021075897584592	-3.6847662670750467	128.69142089486965
0	-90	0	45	160	0	4.191143872897897	-3.3979930123049895	136.29820472108605
0	-90	0	45	160	45	4.7008491795526135	-0.9030513788215986	142.59137028418988
0	-90	0	45	160	90	2.6187167468702213	1.3229130431100118	147.7594423633585
0	-90	0	45	200	-90	1.1672442440202384	-1.8204500098689396	160.17282642912537
0	-90	0	45	200	-45	2.3936253690803864	-4.159951341663191	169.70424269746997
0	-90	0	45	200	0	4.5288679498424536	-3.7374314235894817	177.23431753420238
0	-90	0	45	200	45	4.96789174857049	-1.0892619001331814	183.38523174888084
0	-90	0	45	200	90	2.7612620989577406	1.24817944725323	188.39191807138195
0	-90	0	90	0	-90	-0.9999999996758725	-4.062924246842308e-10	0.6683981978101724
0	-90	0	90	0	-45	-0.999999999740698	-3.250339397473846e-10	0.7347185582481379
0	-90	0	90	0	0	-0.9999999997925584	-2.6002715179790767e-10	0.7877748465985104
0	-90	0	90	0	45	-0.9999999998340466	-2.0802172143832614e-10	0.8302198772788083
0	-90	0	90	0	90	-0.9999999998672373	-1.664173771506609e-10	0.8641759018230467
0	-90	0	90	40	-90	-1.45152689634294	-1.370214229601641	8.977995930792286
0	-90	0	90	40	-45	-0.5741618657598604	-2.4221315592956394	15.401414616213286
0	-90	0	90	40	0	0.7436052361235306	-2.1569003139086336	20.615054047726545
0	-90	0	90	40	45	1.2569347026432314	-0.8907078962071706	25.255259521749156
0	-90	0	90	40	90	0.3894409079476395	0.256254545333946	28.833229420598347
0	-90	0	90	80	-90	-0.9858978488518255	-1.8249815593161702	39.98398591502942
0	-90	0	90	80	-45	0.2095528278623633	-3.4501487349499804	48.55966434076368
0	-90	0	90	80	0	2.3010588296540533	-2.6782673025564727	55.54889496468179
0	-90	0	90	80	45	2.8590748624589897	0.06303800789147607	61.47805585732689
0	-90	0	90	80	90	0.9795916480989089	2.4073586967795277	66.36601698985105
0	-90	0	90	120	-90	-0.20963122702761328	-0.5760907630288936	78.47238038934918
0	-90	0	90	120	-45	1.1312934159237993	-2.8930058470055897	87.8025723361737
0	-90	0	90	120	0	3.32744657101141	-2.6162333701032305	95.29113546109836
0	-90	0	90	120	45	3.9158807511712475	-0.21179910718923578	101.55417270679187
0	-90	0	90	120	90	1.9943555056410753	1.9068468259954052	106.74051313101249
0	-90	0	90	160	-90	0.7189449737849563	-1.2690509047305802	119.14175424968744
0	-90	0	90	160	-45	2.0210763749099403	-3.684766231202113	128.69142093299246
0	-90	0	90	160	0	4.191144519260918	-3.397992881804149	136.2982047453824
0	-90	0	90	160	45	4.700849625616067	-0.9030512425422503	142.59137030474514
0	-90	0	90	160	90	2.618717007313063	1.3229131672276346	147.7594423829514
0	-90	0	90	200	-90	1.1672445609546909	-1.820450310561132	160.17282643246352
0	-90	0	90	200	-45	2.39362596144118	-4.1599515082856104	169.7042426906234
0	-90	0	90	200	0	4.528868524829077	-3.7374314241355604	177.2343175300215
0	-90	0	90	200	45	4.967892194477969	-1.0892623147535216	183.38523172096214
0	-90	0	90	200	90	2.7612627359336672	1.248179044925021	188.39191804250257
0	-90	40	-90	0	-90	1.3084914027518186	-0.4222088601930776	159.06558007816636
0	-90	40	-90	0	-45	0.13573283629583677	-1.766999387018496	135.46249749017593
0	-90	40	-90	0	0	-0.8055596311078612	-2.8428673361937555	116.4868428481431
0	-90	40	-90	0	45	-1.5585748813665994	-3.7006291998150473	101.24545837441455
0	-90	40	-90	0	90	-2.1598884979858974	-4.383346578764186	89.0127502404982
0	-90	40	-90	40	-90	-2.5934311657918014	-4.834299713172241	79.21583988510469
0	-90	40	-90	40	-45	-2.267339196293951	-5.1656512931459275	71.41166362784607
0	-90	40	-90	40	0	-1.6805399218747046	-4.848618781317503	65.27305367440896
0	-90	40	-90	40	45	-1.5390678085106608	-4.0097657327254055	60.4309781083615
0	-90	40	-90	40	90	-2.0997866757126453	-3.3048962649943125	56.52550917147681
0	-90	40	-90	80	-90	-4.363367418858941	-7.587030809750491	60.620851644027105
0	-90	40	-90	80	-45	-4.210295722031819	-10.914242267668106	63.908783813215166
0	-90	40	-90	80	0	-3.152036573980383	-11.911454928284048	66.97063848515334
0	-90	40	-90	80	45	-3.264215431153477	-11.521913801320203	70.68396035014129
0	-90	40	-90	80	90	-5.316610518671602	-10.744573310184842	72.95075774773075
0	-90	40	-90	120	-90	-8.60192923088092	-16.867361085710776	80.8853944721407
0	-90	40	-90	120	-45	-8.652949725429949	-21.607977288598203	87.23626337123859
0	-90	40	-90	120	0	-7.5296804534400845	-23.314936985971435	93.17887690292451
0	-90	40	-90	120	45	-7.916384897764771	-22.584799318014454	98.6217565640092
0	-90	40	-90	120	90	-10.755342804011104	-21.839764925547737	102.67546962714748
0	-90	40	-90	160	-90	-14.133526952000391	-28.107545119599397	112.11212687128399
0	-90	40	-90	160	-45	-14.26809094896325	-32.986368383146456	119.75933680157131
0	-90	40	-90	160	0	-13.18572962248514	-34.76018197848807	126.67010303182316
0	-90	40	-90	160	45	-13.622895669577503	-34.06492797752986	132.80484806927538
0	-90	40	-90	160	90	-16.512975926759104	-33.383000578840985	137.49503254084254
0	-90	40	-90	200	-90	-19.929489392432245	-39.72349258090748	147.4941589924001
0	-90	40	-90	200	-45	-20.097676111931722	-44.662546604816036	155.60503022834033
0	-90	40	-90	200	0	-19.041963743683162	-46.47993540813904	162.869859973797
0	-90	40	-90	200	45	-19.498197372434166	-45.81427192393336	169.27435921121588
0	-90	40	-90	200	90	-22.404950859707135	-45.15822551421789	174.1892202637969
0	-90	40	-45	0	-90	-17.28686494867423	-37.49593946360727	147.52344412834543
0	-90	40	-45	0	-45	-13.186809024156176	-31.351609351856126	126.11235980196254
0	-90	40	-45	0	0	-9.90734401989781	-26.42944929679477	108.93257300428294
0	-90	40	-45	0	45	-7.286271998812888	-22.488748432145968	95.15598575170331
0	-90	40	-45	0	90	-5.192095691777401	-19.33493714447033	84.11373641066275
0	-90	40	-45	40	-90	-4.246494486827659	-16.76586135544932	75.3284221994349
0	-90	40	-45	40	-45	-2.817559299783273	-14.670665627775719	68.26252505299097
0	-90	40	-45	40	0	-1.3479549900810446	-12.414884398582005	62.707666711311596
0	-90	40	-45	40	45	-0.4978788932815099	-10.035092069028149	58.38428215593532
0	-90	40	-45	40	90	-0.4874975165918535	-8.103128887634645	54.96068280423435
0	-90	40	-45	80	-90	0.3647777004086976	-11.274479776333221	59.45914081599446
0	-90	40	-45	80	-45	2.974766045901747	-13.674727192271071	62.72248238064476
0	-90	40	-45	80	0	6.0237721599098	-13.908596372732411	65.5651629706135
0	-90	40	-45	80	45	7.7824807620788965	-12.871270157919627	69.13020712193807
0	-90	40	-45	80	90	7.137314412355528	-11.712621667351822	71.9525219208621
0	-90	40	-45	120	-90	7.860464862870257	-17.401554703710293	80.4530149913193
0	-90	40	-45	120	-45	10.8984444058761	-21.69300570745527	86.50822680711087
0	-90	40	-45	120	0	14.588351465604426	-22.965949209902284	91.7761633448691
0	-90	40	-45	120	45	16.422226226834837	-21.922344313060798	97.00405497014584
0	-90	40	-45	120	90	15.388241128695196	-21.06080296104919	101.71059995269034
0	-90	40	-45	160	-90	15.870185963343706	-27.14707055189653	111.7476773485166
0	-90	40	-45	160	-45	18.706881943241545	-31.753487011199915	119.06037314169751
0	-90	40	-45	160	0	22.240011000490995	-33.23897958790621	125.2679855289783
0	-90	40	-45	160	45	23.914888103161854	-32.3629179991627	131.20413869233002
0	-90	40	-45	160	90	22.774534788942578	-31.661727883569878	136.55551193247197
0	-90	40	-45	200	-90	23.172966467641412	-37.89149721854413	147.15341743869791
0	-90	40	-45	200	-45	25.94652222924534	-42.61957802210452	154.91957621259579
0	-90	40	-45	200	0	29.428388070175913	-44.199002233262206	161.47337003753378
0	-90	40	-45	200	45	31.062823460847802	-43.39316756724121	167.6784596930146
0	-90	40	-45	200	90	29.89180888142738	-42.74781645348945	173.25586061653974
0	-90	40	0	0	-90	25.317468616568355	-34.212574723375006	146.77878895766807
0	-90	40	0	0	-45	21.647639460363965	-27.373037495151802	125.51733320739058
0	-90	40	0	0	0	18.705880246591825	-21.89759756405745	108.45684475674814
0	-90	40	0	0	45	16.348986623874723	-17.5165088472891	94.77559914663438
0	-90	40	0	0	90	14.461333210894669	-14.011978282609038	83.80961530577889
0	-90	40	0	40	-90	11.880150736878713	-11.8476314879431	75.26690853448474
0	-90	40	0	40	-45	10.46218398337562	-10.069066456470507	68.24624545843331
0	-90	40	0	40	0	9.649817036139243	-8.05414316782733	62.60118226629568
0	-90	40	0	40	45	8.679525760744978	-5.859534199533241	58.186875660487516
0	-90	40	0	40	90	7.242101344681833	-4.077619524967377	54.772785685418
0	-90	40	0	80	-90	8.270588642789528	-5.061511344915363	59.74940585035533
0	-90	40	0	80	-45	10.962297228816134	-5.754050967666295	63.149009385759086
0	-90	40	0	80	0	14.034192872368545	-4.596881934533565	65.64375129164338
0	-90	40	0	80	45	15.843023775157253	-2.145697302977996	68.53964059356001
0	-90	40	0	80	90	15.287924807248357	0.04541114097605048	71.11933878911552
0	-90	40	0	120	-90	17.655803592903943	-2.30771467083667	80.50299770664954
0	-90	40	0	120	-45	21.88888054041881	-4.074146167425833	86.93981691570575
0	-90	40	0	120	0	26.44831145806513	-3.257562470814623	91.73379127609122
0	-90	40	0	120	45	28.979750611520153	-0.37582477047125984	96.1163265865688
0	-90	40	0	120	90	28.612561541720545	2.0388879555439394	100.51944797387279
0	-90	40	0	160	-90	31.022121849144906	-0.7133496569814235	111.62041333042433
0	-90	40	0	160	-45	35.24903696585272	-2.798477566693897	119.36746115264015
0	-90	40	0	160	0	39.777181795963465	-2.2244810476683874	125.10357363687703
0	-90	40	0	160	45	42.262918660313325	0.45839206256833265	130.2274809368873
0	-90	40	0	160	90	41.89325859614011	2.7127227230341204	135.29524723611416
0	-90	40	0	200	-90	44.309018851091736	-0.16785853096353343	146.98608534423914
0	-90	40	0	200	-45	48.54163926965495	-2.365291571250354	155.19919964747217
0	-90	40	0	200	0	53.070805026416934	-1.8826453904278593	161.28321355592078
0	-90	40	0	200	45	55.55717125244287	0.7302903794035662	166.67796438289423
0	-90	40	0	200	90	55.19243524702275	2.9319326268937873	171.97568317946315
0	-90	40	45	0	-90	44.864589146924274	3.7011515350980617	145.9268487321475
0	-90	40	45	0	-45	36.55944499488704	4.314220888553651	124.94840013526589
0	-90	40	45	0	0	29.8948211775382	4.80215692830833	108.07484700612693
0	-90	40	45	0	45	24.553497565539136	5.190296504827813	94.51730704534589
0	-90	40	45	0	90	20.276021976058487	5.499058343146297	83.63349381341791
0	-90	40	45	40	-90	16.182703330814885	4.473053228161809	75.29440780718194
0	-90	40	45	40	-45	13.54558680022654	3.671367521787665	68.41388946496564
0	-90	40	45	40	0	11.745081953522414	3.6118245452373277	62.75851806350996
0	-90	40	45	40	45	9.972650053767701	4.151384563018485	58.221740103418625
0	-90	40	45	40	90	7.889284940245327	4.615438542152171	54.688482688784525
0	-90	40	45	80	-90	7.129014847106736	4.962343687433361	60.001450352614555
0	-90	40	45	80	-45	8.43023416420884	5.286221928749959	63.83599672129912
0	-90	40	45	80	0	10.378257643635685	7.206545045671058	66.41625698111208
0	-90	40	45	80	45	11.111650884991358	10.424391008298976	68.85860591005206
0	-90	40	45	80	90	9.689700134779185	13.151950255445183	70.770507712885
0	-90	40	45	120	-90	9.988298567005565	13.996938437664669	80.62883360052116
0	-90	40	45	120	-45	12.698460035662645	14.67514047409645	87.83351238863989
0	-90	40	45	120	0	16.03616921014783	17.359206208698904	92.84293786912512
0	-90	40	45	120	45	17.45280661762999	21.709034766238638	96.59869526296862
0	-90	40	45	120	90	16.086177752959188	25.376048939057902	100.0730090335268
0	-90	40	45	160	-90	16.5323874205744	26.09283112707972	111.73349712499196
0	-90	40	45	160	-45	19.341194661426435	26.629154846401576	120.299730394695
0	-90	40	45	160	0	22.738193918410033	29.164409436055337	126.26196718145715
0	-90	40	45	160	45	24.19299436585868	33.3930844752519	130.74568251058164
0	-90	40	45	160	90	22.87095382526202	36.98191919781073	134.8666648533401
0	-90	40	45	200	-90	23.35784277771732	37.658000024179834	147.11910033094168
0	-90	40	45	200	-45	26.199823485069263	38.149683870472245	156.1546859078519
0	-90	40	45	200	0	29.623996023561297	40.63865693585808	162.46129236920564
0	-90	40	45	200	45	31.100411389948043	44.83095284603465	167.20799233827285
0	-90	40	45	200	90	29.797583055445898	48.397274874679624	171.5524285758348
0	-90	40	90	0	-90	22.99417286048087	40.26176028802798	145.76284120999347
0	-90	40	90	0	-45	17.509868357878233	33.685647734268485	124.93391267978127
0	-90	40	90	0	0	13.104682723774873	28.390967446060156	108.14005073095406
0	-90	40	90	0	45	9.573818551872172	24.138618771629634	94.61948829302847
0	-90	40	90	0	90	6.74725509835174	20.728737100400625	83.74759843518854
0	-90	40	90	40	-90	4.549964392134379	16.716759218320796	75.38328788846333
0	-90	40	90	40	-45	3.455892392536305	13.523221950841426	68.60552249022406
0	-90	40	90	40	0	2.903032422507156	11.53932587695171	63.02983678902153
0	-90	40	90	40	45	2.1285813863407013	10.53002223995961	58.454973250215055
0	-90	40	90	40	90	0.834560045163794	9.748961564517808	54.78626400504616
0	-90	40	90	80	-90	-2.0225240964500495	9.214737410564387	59.978602033540014
0	-90	40	90	80	-45	-2.358863538067127	8.880197748182217	64.13519139282245
0	-90	40	90	80	0	-1.6762640469920123	10.290508907839548	67.15295300212489
0	-90	40	90	80	45	-2.0923528293606024	13.096993285509877	69.8152683759046
0	-90	40	90	80	90	-4.350994409235354	15.410255160998886	71.25752644759189
0	-90	40	90	120	-90	-7.888799957949087	16.048952923537474	80.72732671170705
0	-90	40	90	120	-45	-8.160779365483213	16.663553087129266	88.35391363524086
0	-90	40	90	120	0	-7.131744054707973	19.352876648891737	94.09154609685461
0	-90	40	90	120	45	-7.52185748492867	23.648339595786993	98.02755671611806
0	-90	40	90	120	90	-10.350890696787525	27.153842783418757	100.82591225837955
0	-90	40	90	160	-90	-13.90685310720918	27.874240170019554	111.99727392937368
0	-90	40	90	160	-45	-14.182432452548717	28.52471803618773	120.98546602176921
0	-90	40	90	160	0	-13.124823109592441	31.20166823405809	127.65494845145938
0	-90	40	90	160	45	-13.48359541483266	35.47861458082515	132.27703751333414
0	-90	40	90	160	90	-16.30304518575241	38.986226637462146	135.68586794316684
0	-90	40	90	200	-90	-19.868166669243745	39.73206041456912	147.4316505914183
0	-90	40	90	200	-45	-20.15124134648014	40.39654154014568	156.8828558566263
0	-90	40	90	200	0	-19.089273528757747	43.07388491469694	163.8924871151168
0	-90	40	90	200	45	-19.439919711849058	47.35002164469984	168.76838677105718
0	-90	40	90	200	90	-22.255724005494745	50.86286566110455	172.3907726161094
0	-90	80	-90	0	-90	-18.875240738655833	39.59877615670203	155.53361835931773
0	-90	80	-90	0	-45	-16.08420601732967	30.39070384931324	141.46365019754086
0	-90	80	-90	0	0	-13.809753044683191	22.938013209066206	129.82299271030888
0	-90	80	-90	0	45	-11.970662166894476	16.941187320718985	120.2597629701899
0	-90	80	-90	0	90	-10.490533492711968	12.132213510668251	112.44675098511071
0	-90	80	-90	40	-90	-10.707002132212608	5.4523892513051075	106.08922531846916
0	-90	80	-90	40	-45	-7.816931458779392	0.2718484194439297	100.94215312234441
0	-90	80	-90	40	0	-4.046479600259596	-1.1890579465771718	96.90557283400297
0	-90	80	-90	40	45	-2.508844828535448	0.30444426856462825	93.77559442744607
0	-90	80	-90	40	90	-4.315514356780603	1.6464538744195538	91.189331246101
0	-90	80	-90	80	-90	-4.734581320551203	-0.8409461565108591	88.90602410778251
0	-90	80	-90	80	-45	-3.4971457472054035	-2.7580328078666394	87.13658471627171
0	-90	80	-90	80	0	-1.73965449402623	-2.9242835752361214	85.90338573147378
0	-90	80	-90	80	45	-1.0909778159364332	-1.6802212304633897	85.03475318732092
0	-90	80	-90	80	90	-2.153943146399233	-0.6022968060420797	84.27889957726323
0	-90	80	-90	120	-90	-4.405790231525661	-5.4278515509775485	90.84987187077601
0	-90	80	-90	120	-45	-4.243443198022676	-9.187405569018877	96.10430590806882
0	-90	80	-90	120	0	-3.1788381606586675	-10.527961733032981	100.72398520795609
0	-90	80	-90	120	45	-3.287317237376751	-10.424167937382569	105.69451042027475
0	-90	80	-90	120	90	-5.335766849717809	-9.86896344219423	108.95509434879988
0	-90	80	-90	160	-90	-8.614650486232	-16.16705901119807	117.67508002447147
0	-90	80	-90	160	-45	-8.661649504897621	-21.04647632616365	124.65562307458555
0	-90	80	-90	160	0	-7.537400194945642	-22.86534744599171	131.1032290748548
0	-90	80	-90	160	45	-7.924543099220212	-22.2262608860444	136.95118414452278
0	-90	80	-90	160	90	-10.762935290536113	-21.554271382224037	141.32589869125005
0	-90	80	-90	200	-90	-14.138378194380126	-27.879360805634185	151.01677422467156
0	-90	80	-90	200	-45	-14.271213229953748	-32.80343565621625	158.86776773523482
0	-90	80	-90	200	0	-13.188226531586308	-34.61353244659266	165.94206128580296
0	-90	80	-90	200	45	-13.62537107954109	-33.94781049691711	172.2077766333096
0	-90	80	-90	200	90	-16.51519977028207	-33.28982255766058	177.00221226915883
0	-90	80	-45	0	-90	-12.61352629418692	-28.081260518800555	158.1606704025577
0	-90	80	-45	0	-45	-9.465700692008962	-23.8561584594577	142.8463594710171
0	-90	80	-45	0	0	-6.9387660879993796	-20.449927230068194	130.44867267201514
0	-90	80	-45	0	45	-4.915467138471817	-17.71310761875987	120.44090309358916
0	-90	80	-45	0	90	-3.297497431927429	-15.518308832916269	112.37930092147445
0	-90	80	-45	40	-90	-3.4026335457586603	-16.549398810435417	105.48044161909141
0	-90	80	-45	40	-45	-0.4232605591286025	-17.215049041903963	99.89084964072508
0	-90	80	-45	40	0	3.414035517866163	-15.104231069796622	95.79552305942494
0	-90	80	-45	40	45	4.991524154772506	-10.805464751564916	92.97977656196271
0	-90	80	-45	40	90	3.2301038843551124	-7.228046053689019	90.88193084729643
0	-90	80	-45	80	-90	2.080502536180874	-7.9037056550508344	88.7161837689358
0	-90	80	-45	80	-45	2.725567176154758	-8.368227020030613	86.78762435696801
0	-90	80	-45	80	0	4.011309994607335	-7.37425042914023	85.39691532323329
0	-90	80	-45	80	45	4.289922142636622	-5.218602019735545	84.56910207444756
0	-90	80	-45	80	90	2.945141930556506	-3.4148903650273126	84.04648874320209
0	-90	80	-45	120	-90	3.0941933999965556	-7.529529139323911	90.8039688496414
0	-90	80	-45	120	-45	5.133232187172597	-10.691612405074222	95.76867802642997
